,Unnamed: 0,roundId,roundNumber,roundTimeMillis,killId,tradedByKillId,tradedForKillId,bombId,resId,playerId,assists,referencePlayerId,eventType,damageType,weapon,impact,attackingWinProbabilityBefore,attackingWinProbabilityAfter,attackingTeamId,matchId
369,369,1236849,12,62960,10023037.0,10023035.0,,,,6037.0,[],398.0,kill,weapon,Vandal,0.2313911277937241,0.7234195962601216,0.9548107240538456,6344,79334
370,370,1236849,12,65541,10023035.0,,10023037.0,,,2716.0,[],6037.0,kill,weapon,Operator,0.18022169592293924,0.9548107240538456,0.7745890281309065,6344,79334
627,627,1236849,12,13997,10023033.0,,,,,2841.0,[],4748.0,kill,weapon,Vandal,0.11056771505940116,0.42941997365703377,0.3188522585976326,6344,79335
628,628,1236849,12,33547,10023034.0,,,,,2716.0,[],2895.0,kill,weapon,Operator,0.1470566753387642,0.3042255652471295,0.1571688899083653,6344,79335
629,629,1236849,12,40548,10023038.0,,,,,4746.0,[],3211.0,kill,weapon,Vandal,0.14252594232223315,0.1571688899083653,0.29969483223059845,6344,79335
630,630,1236849,12,51672,10023039.0,,,,,4746.0,[],2483.0,kill,weapon,Vandal,0.2145300582221315,0.2992559060468653,0.5137859642689968,6344,79335
631,631,1236849,12,61943,10023036.0,,,,,6037.0,[],2841.0,kill,weapon,Vandal,0.22177783782781932,0.5016417584323023,0.7234195962601216,6344,79335
632,632,1236849,12,62960,10023037.0,10023035.0,,,,6037.0,[],398.0,kill,weapon,Vandal,0.2313911277937241,0.7234195962601216,0.9548107240538456,6344,79335
633,633,1236849,12,65541,10023035.0,,10023037.0,,,2716.0,[],6037.0,kill,weapon,Operator,0.18022169592293924,0.9548107240538456,0.7745890281309065,6344,79335
890,890,1236849,12,13997,10023033.0,,,,,2841.0,[],4748.0,kill,weapon,Vandal,0.11056771505940116,0.42941997365703377,0.3188522585976326,6344,79336
891,891,1236849,12,33547,10023034.0,,,,,2716.0,[],2895.0,kill,weapon,Operator,0.1470566753387642,0.3042255652471295,0.1571688899083653,6344,79336
892,892,1236849,12,40548,10023038.0,,,,,4746.0,[],3211.0,kill,weapon,Vandal,0.14252594232223315,0.1571688899083653,0.29969483223059845,6344,79336
893,893,1236849,12,51672,10023039.0,,,,,4746.0,[],2483.0,kill,weapon,Vandal,0.2145300582221315,0.2992559060468653,0.5137859642689968,6344,79336
894,894,1236849,12,61943,10023036.0,,,,,6037.0,[],2841.0,kill,weapon,Vandal,0.22177783782781932,0.5016417584323023,0.7234195962601216,6344,79336
895,895,1236849,12,62960,10023037.0,10023035.0,,,,6037.0,[],398.0,kill,weapon,Vandal,0.2313911277937241,0.7234195962601216,0.9548107240538456,6344,79336
896,896,1236849,12,65541,10023035.0,,10023037.0,,,2716.0,[],6037.0,kill,weapon,Operator,0.18022169592293924,0.9548107240538456,0.7745890281309065,6344,79336
111,111,1236850,13,55194,10023042.0,,,,,6037.0,"[{'assistId': 3650752, 'assistantId': 2895, 'damage': 60}]",2716.0,kill,weapon,Sheriff,0.17908523147510058,0.491746221131195,0.3126609896560944,6426,79333
112,112,1236850,13,59155,10023046.0,,,,,4748.0,"[{'assistId': 3650753, 'assistantId': 2895, 'damage': 59}]",3211.0,kill,weapon,Sheriff,0.13491546502520385,0.30179960332745426,0.1668841383022504,6426,79333
374,374,1236850,13,55194,10023042.0,,,,,6037.0,"[{'assistId': 3650752, 'assistantId': 2895, 'damage': 60}]",2716.0,kill,weapon,Sheriff,0.17908523147510058,0.491746221131195,0.3126609896560944,6426,79334
375,375,1236850,13,59155,10023046.0,,,,,4748.0,"[{'assistId': 3650753, 'assistantId': 2895, 'damage': 59}]",3211.0,kill,weapon,Sheriff,0.13491546502520385,0.30179960332745426,0.1668841383022504,6426,79334
637,637,1236850,13,55194,10023042.0,,,,,6037.0,"[{'assistId': 3650752, 'assistantId': 2895, 'damage': 60}]",2716.0,kill,weapon,Sheriff,0.17908523147510058,0.491746221131195,0.3126609896560944,6426,79335
638,638,1236850,13,59155,10023046.0,,,,,4748.0,"[{'assistId': 3650753, 'assistantId': 2895, 'damage': 59}]",3211.0,kill,weapon,Sheriff,0.13491546502520385,0.30179960332745426,0.1668841383022504,6426,79335
900,900,1236850,13,55194,10023042.0,,,,,6037.0,"[{'assistId': 3650752, 'assistantId': 2895, 'damage': 60}]",2716.0,kill,weapon,Sheriff,0.17908523147510058,0.491746221131195,0.3126609896560944,6426,79336
901,901,1236850,13,59155,10023046.0,,,,,4748.0,"[{'assistId': 3650753, 'assistantId': 2895, 'damage': 59}]",3211.0,kill,weapon,Sheriff,0.13491546502520385,0.30179960332745426,0.1668841383022504,6426,79336
120,120,1236851,14,34792,10023047.0,,,,,2483.0,[],4746.0,kill,weapon,Classic,0.2276500257474709,0.2592894304073224,0.4869394561547933,6426,79333
383,383,1236851,14,34792,10023047.0,,,,,2483.0,[],4746.0,kill,weapon,Classic,0.2276500257474709,0.2592894304073224,0.4869394561547933,6426,79334
646,646,1236851,14,34792,10023047.0,,,,,2483.0,[],4746.0,kill,weapon,Classic,0.2276500257474709,0.2592894304073224,0.4869394561547933,6426,79335
909,909,1236851,14,34792,10023047.0,,,,,2483.0,[],4746.0,kill,weapon,Classic,0.2276500257474709,0.2592894304073224,0.4869394561547933,6426,79336
129,129,1236852,15,9547,10023054.0,,,,,2716.0,[],2895.0,kill,weapon,Vandal,0.17655015637503954,0.5187575027084476,0.6953076590834871,6426,79333
130,130,1236852,15,19474,10023058.0,,,,,2294.0,"[{'assistId': 3650757, 'assistantId': 4748, 'damage': 88}]",2716.0,kill,weapon,Sheriff,0.06085125777417355,0.6953076590834871,0.6344564013093136,6426,79333
131,131,1236852,15,27331,10023055.0,,,,,3211.0,"[{'assistId': 3650755, 'assistantId': 398, 'damage': 0}]",4746.0,kill,weapon,Vandal,0.1928325954190172,0.6344564013093136,0.8272889967283308,6426,79333
132,132,1236852,15,28886,10023053.0,,,,,2483.0,[],6037.0,kill,weapon,Vandal,0.1466269070721321,0.8272889967283308,0.9739159038004628,6426,79333
392,392,1236852,15,9547,10023054.0,,,,,2716.0,[],2895.0,kill,weapon,Vandal,0.17655015637503954,0.5187575027084476,0.6953076590834871,6426,79334
393,393,1236852,15,19474,10023058.0,,,,,2294.0,"[{'assistId': 3650757, 'assistantId': 4748, 'damage': 88}]",2716.0,kill,weapon,Sheriff,0.06085125777417355,0.6953076590834871,0.6344564013093136,6426,79334
394,394,1236852,15,27331,10023055.0,,,,,3211.0,"[{'assistId': 3650755, 'assistantId': 398, 'damage': 0}]",4746.0,kill,weapon,Vandal,0.1928325954190172,0.6344564013093136,0.8272889967283308,6426,79334
395,395,1236852,15,28886,10023053.0,,,,,2483.0,[],6037.0,kill,weapon,Vandal,0.1466269070721321,0.8272889967283308,0.9739159038004628,6426,79334
655,655,1236852,15,9547,10023054.0,,,,,2716.0,[],2895.0,kill,weapon,Vandal,0.17655015637503954,0.5187575027084476,0.6953076590834871,6426,79335
656,656,1236852,15,19474,10023058.0,,,,,2294.0,"[{'assistId': 3650757, 'assistantId': 4748, 'damage': 88}]",2716.0,kill,weapon,Sheriff,0.06085125777417355,0.6953076590834871,0.6344564013093136,6426,79335
657,657,1236852,15,27331,10023055.0,,,,,3211.0,"[{'assistId': 3650755, 'assistantId': 398, 'damage': 0}]",4746.0,kill,weapon,Vandal,0.1928325954190172,0.6344564013093136,0.8272889967283308,6426,79335
658,658,1236852,15,28886,10023053.0,,,,,2483.0,[],6037.0,kill,weapon,Vandal,0.1466269070721321,0.8272889967283308,0.9739159038004628,6426,79335
918,918,1236852,15,9547,10023054.0,,,,,2716.0,[],2895.0,kill,weapon,Vandal,0.17655015637503954,0.5187575027084476,0.6953076590834871,6426,79336
919,919,1236852,15,19474,10023058.0,,,,,2294.0,"[{'assistId': 3650757, 'assistantId': 4748, 'damage': 88}]",2716.0,kill,weapon,Sheriff,0.06085125777417355,0.6953076590834871,0.6344564013093136,6426,79336
920,920,1236852,15,27331,10023055.0,,,,,3211.0,"[{'assistId': 3650755, 'assistantId': 398, 'damage': 0}]",4746.0,kill,weapon,Vandal,0.1928325954190172,0.6344564013093136,0.8272889967283308,6426,79336
921,921,1236852,15,28886,10023053.0,,,,,2483.0,[],6037.0,kill,weapon,Vandal,0.1466269070721321,0.8272889967283308,0.9739159038004628,6426,79336
138,138,1236853,16,32214,10023060.0,,,,,398.0,[],4748.0,kill,weapon,Vandal,0.24221390163901346,0.5033955027608924,0.7456094043999059,6426,79333
139,139,1236853,16,33232,10023061.0,,,,,398.0,"[{'assistId': 3650759, 'assistantId': 2841, 'damage': 32}]",2895.0,kill,weapon,Vandal,0.15067112832773674,0.7456094043999059,0.8962805327276426,6426,79333
401,401,1236853,16,32214,10023060.0,,,,,398.0,[],4748.0,kill,weapon,Vandal,0.24221390163901346,0.5033955027608924,0.7456094043999059,6426,79334
402,402,1236853,16,33232,10023061.0,,,,,398.0,"[{'assistId': 3650759, 'assistantId': 2841, 'damage': 32}]",2895.0,kill,weapon,Vandal,0.15067112832773674,0.7456094043999059,0.8962805327276426,6426,79334
664,664,1236853,16,32214,10023060.0,,,,,398.0,[],4748.0,kill,weapon,Vandal,0.24221390163901346,0.5033955027608924,0.7456094043999059,6426,79335
665,665,1236853,16,33232,10023061.0,,,,,398.0,"[{'assistId': 3650759, 'assistantId': 2841, 'damage': 32}]",2895.0,kill,weapon,Vandal,0.15067112832773674,0.7456094043999059,0.8962805327276426,6426,79335
927,927,1236853,16,32214,10023060.0,,,,,398.0,[],4748.0,kill,weapon,Vandal,0.24221390163901346,0.5033955027608924,0.7456094043999059,6426,79336
928,928,1236853,16,33232,10023061.0,,,,,398.0,"[{'assistId': 3650759, 'assistantId': 2841, 'damage': 32}]",2895.0,kill,weapon,Vandal,0.15067112832773674,0.7456094043999059,0.8962805327276426,6426,79336
145,145,1236854,17,27035,10023068.0,,,,,4746.0,[],2716.0,kill,weapon,Vandal,0.2561321055223161,0.5818537644508335,0.3257216589285173,6426,79333
146,146,1236854,17,36254,10023067.0,,,,,3211.0,"[{'assistId': 3650762, 'assistantId': 2483, 'damage': 0}]",6037.0,kill,weapon,Vandal,0.2902987361257021,0.3257216589285173,0.6160203950542195,6426,79333
408,408,1236854,17,27035,10023068.0,,,,,4746.0,[],2716.0,kill,weapon,Vandal,0.2561321055223161,0.5818537644508335,0.3257216589285173,6426,79334
409,409,1236854,17,36254,10023067.0,,,,,3211.0,"[{'assistId': 3650762, 'assistantId': 2483, 'damage': 0}]",6037.0,kill,weapon,Vandal,0.2902987361257021,0.3257216589285173,0.6160203950542195,6426,79334
671,671,1236854,17,27035,10023068.0,,,,,4746.0,[],2716.0,kill,weapon,Vandal,0.2561321055223161,0.5818537644508335,0.3257216589285173,6426,79335
672,672,1236854,17,36254,10023067.0,,,,,3211.0,"[{'assistId': 3650762, 'assistantId': 2483, 'damage': 0}]",6037.0,kill,weapon,Vandal,0.2902987361257021,0.3257216589285173,0.6160203950542195,6426,79335
934,934,1236854,17,27035,10023068.0,,,,,4746.0,[],2716.0,kill,weapon,Vandal,0.2561321055223161,0.5818537644508335,0.3257216589285173,6426,79336
935,935,1236854,17,36254,10023067.0,,,,,3211.0,"[{'assistId': 3650762, 'assistantId': 2483, 'damage': 0}]",6037.0,kill,weapon,Vandal,0.2902987361257021,0.3257216589285173,0.6160203950542195,6426,79336
155,155,1236855,18,60389,10023076.0,,,,,3211.0,[],2895.0,kill,ability,Bladestorm,0.24259329121783815,0.4378752577918043,0.6804685490096425,6426,79333
156,156,1236855,18,64450,10023078.0,,,,,4748.0,"[{'assistId': 3650764, 'assistantId': 2895, 'damage': 20}, {'assistId': 3650765, 'assistantId': 2294, 'damage': 0}]",3211.0,kill,weapon,Vandal,0.18541863110269532,0.6801336519921667,0.4947150208894714,6426,79333
157,157,1236855,18,64815,10023075.0,,,,,2716.0,[],2294.0,kill,weapon,Vandal,0.21606852039958674,0.4947150208894714,0.7107835412890581,6426,79333
418,418,1236855,18,60389,10023076.0,,,,,3211.0,[],2895.0,kill,ability,Bladestorm,0.24259329121783815,0.4378752577918043,0.6804685490096425,6426,79334
419,419,1236855,18,64450,10023078.0,,,,,4748.0,"[{'assistId': 3650764, 'assistantId': 2895, 'damage': 20}, {'assistId': 3650765, 'assistantId': 2294, 'damage': 0}]",3211.0,kill,weapon,Vandal,0.18541863110269532,0.6801336519921667,0.4947150208894714,6426,79334
420,420,1236855,18,64815,10023075.0,,,,,2716.0,[],2294.0,kill,weapon,Vandal,0.21606852039958674,0.4947150208894714,0.7107835412890581,6426,79334
681,681,1236855,18,60389,10023076.0,,,,,3211.0,[],2895.0,kill,ability,Bladestorm,0.24259329121783815,0.4378752577918043,0.6804685490096425,6426,79335
682,682,1236855,18,64450,10023078.0,,,,,4748.0,"[{'assistId': 3650764, 'assistantId': 2895, 'damage': 20}, {'assistId': 3650765, 'assistantId': 2294, 'damage': 0}]",3211.0,kill,weapon,Vandal,0.18541863110269532,0.6801336519921667,0.4947150208894714,6426,79335
683,683,1236855,18,64815,10023075.0,,,,,2716.0,[],2294.0,kill,weapon,Vandal,0.21606852039958674,0.4947150208894714,0.7107835412890581,6426,79335
944,944,1236855,18,60389,10023076.0,,,,,3211.0,[],2895.0,kill,ability,Bladestorm,0.24259329121783815,0.4378752577918043,0.6804685490096425,6426,79336
945,945,1236855,18,64450,10023078.0,,,,,4748.0,"[{'assistId': 3650764, 'assistantId': 2895, 'damage': 20}, {'assistId': 3650765, 'assistantId': 2294, 'damage': 0}]",3211.0,kill,weapon,Vandal,0.18541863110269532,0.6801336519921667,0.4947150208894714,6426,79336
946,946,1236855,18,64815,10023075.0,,,,,2716.0,[],2294.0,kill,weapon,Vandal,0.21606852039958674,0.4947150208894714,0.7107835412890581,6426,79336
172,172,1236857,20,24218,10023091.0,,,,,4748.0,[],2483.0,kill,weapon,Vandal,0.1615298351737361,0.5175774973654108,0.3560476621916747,6426,79333
435,435,1236857,20,24218,10023091.0,,,,,4748.0,[],2483.0,kill,weapon,Vandal,0.1615298351737361,0.5175774973654108,0.3560476621916747,6426,79334
698,698,1236857,20,24218,10023091.0,,,,,4748.0,[],2483.0,kill,weapon,Vandal,0.1615298351737361,0.5175774973654108,0.3560476621916747,6426,79335
961,961,1236857,20,24218,10023091.0,,,,,4748.0,[],2483.0,kill,weapon,Vandal,0.1615298351737361,0.5175774973654108,0.3560476621916747,6426,79336
180,180,1236858,21,8770,10023097.0,,,,,2294.0,[],398.0,kill,weapon,Vandal,0.25771731123770475,0.6709885910244843,0.4132712797867795,6426,79333
181,181,1236858,21,11728,10023094.0,,,,,4746.0,[],2841.0,kill,weapon,Vandal,0.2306862944676233,0.4132712797867795,0.18258498531915626,6426,79333
182,182,1236858,21,47180,10023093.0,,,,,3211.0,[],4746.0,kill,weapon,Guardian,0.18735145923062904,0.17725357994031468,0.3646050391709437,6426,79333
183,183,1236858,21,52194,10023095.0,,,,,4748.0,[],3211.0,kill,weapon,Operator,0.23935585549108876,0.3641204761192784,0.12476462062818962,6426,79333
443,443,1236858,21,8770,10023097.0,,,,,2294.0,[],398.0,kill,weapon,Vandal,0.25771731123770475,0.6709885910244843,0.4132712797867795,6426,79334
444,444,1236858,21,11728,10023094.0,,,,,4746.0,[],2841.0,kill,weapon,Vandal,0.2306862944676233,0.4132712797867795,0.18258498531915626,6426,79334
445,445,1236858,21,47180,10023093.0,,,,,3211.0,[],4746.0,kill,weapon,Guardian,0.18735145923062904,0.17725357994031468,0.3646050391709437,6426,79334
446,446,1236858,21,52194,10023095.0,,,,,4748.0,[],3211.0,kill,weapon,Operator,0.23935585549108876,0.3641204761192784,0.12476462062818962,6426,79334
706,706,1236858,21,8770,10023097.0,,,,,2294.0,[],398.0,kill,weapon,Vandal,0.25771731123770475,0.6709885910244843,0.4132712797867795,6426,79335
707,707,1236858,21,11728,10023094.0,,,,,4746.0,[],2841.0,kill,weapon,Vandal,0.2306862944676233,0.4132712797867795,0.18258498531915626,6426,79335
708,708,1236858,21,47180,10023093.0,,,,,3211.0,[],4746.0,kill,weapon,Guardian,0.18735145923062904,0.17725357994031468,0.3646050391709437,6426,79335
709,709,1236858,21,52194,10023095.0,,,,,4748.0,[],3211.0,kill,weapon,Operator,0.23935585549108876,0.3641204761192784,0.12476462062818962,6426,79335
969,969,1236858,21,8770,10023097.0,,,,,2294.0,[],398.0,kill,weapon,Vandal,0.25771731123770475,0.6709885910244843,0.4132712797867795,6426,79336
970,970,1236858,21,11728,10023094.0,,,,,4746.0,[],2841.0,kill,weapon,Vandal,0.2306862944676233,0.4132712797867795,0.18258498531915626,6426,79336
971,971,1236858,21,47180,10023093.0,,,,,3211.0,[],4746.0,kill,weapon,Guardian,0.18735145923062904,0.17725357994031468,0.3646050391709437,6426,79336
972,972,1236858,21,52194,10023095.0,,,,,4748.0,[],3211.0,kill,weapon,Operator,0.23935585549108876,0.3641204761192784,0.12476462062818962,6426,79336
190,190,1236859,22,49914,10023099.0,,,,,398.0,[],2895.0,kill,weapon,Vandal,0.2885798679451101,0.27728490453571325,0.5658647724808233,6426,79333
191,191,1236859,22,68091,10023102.0,,,,,3211.0,"[{'assistId': 3650771, 'assistantId': 398, 'damage': 0}]",6037.0,kill,weapon,Guardian,0.2669740087961073,0.5690279220786785,0.8360019308747858,6426,79333
453,453,1236859,22,49914,10023099.0,,,,,398.0,[],2895.0,kill,weapon,Vandal,0.2885798679451101,0.27728490453571325,0.5658647724808233,6426,79334
454,454,1236859,22,68091,10023102.0,,,,,3211.0,"[{'assistId': 3650771, 'assistantId': 398, 'damage': 0}]",6037.0,kill,weapon,Guardian,0.2669740087961073,0.5690279220786785,0.8360019308747858,6426,79334
716,716,1236859,22,49914,10023099.0,,,,,398.0,[],2895.0,kill,weapon,Vandal,0.2885798679451101,0.27728490453571325,0.5658647724808233,6426,79335
717,717,1236859,22,68091,10023102.0,,,,,3211.0,"[{'assistId': 3650771, 'assistantId': 398, 'damage': 0}]",6037.0,kill,weapon,Guardian,0.2669740087961073,0.5690279220786785,0.8360019308747858,6426,79335
979,979,1236859,22,49914,10023099.0,,,,,398.0,[],2895.0,kill,weapon,Vandal,0.2885798679451101,0.27728490453571325,0.5658647724808233,6426,79336
980,980,1236859,22,68091,10023102.0,,,,,3211.0,"[{'assistId': 3650771, 'assistantId': 398, 'damage': 0}]",6037.0,kill,weapon,Guardian,0.2669740087961073,0.5690279220786785,0.8360019308747858,6426,79336
198,198,1236860,23,12549,10023108.0,10023109.0,,,,3211.0,[],2294.0,kill,weapon,Vandal,0.21085994147818232,0.5511819345899974,0.7620418760681797,6426,79333
199,199,1236860,23,13730,10023109.0,10023105.0,10023108.0,,,4746.0,[],3211.0,kill,weapon,Vandal,0.19610006073851693,0.7620418760681797,0.5659418153296628,6426,79333
200,200,1236860,23,14918,10023105.0,,10023109.0,,,398.0,[],4746.0,kill,weapon,Vandal,0.2138488525329761,0.5659418153296628,0.779790667862639,6426,79333
461,461,1236860,23,12549,10023108.0,10023109.0,,,,3211.0,[],2294.0,kill,weapon,Vandal,0.21085994147818232,0.5511819345899974,0.7620418760681797,6426,79334
462,462,1236860,23,13730,10023109.0,10023105.0,10023108.0,,,4746.0,[],3211.0,kill,weapon,Vandal,0.19610006073851693,0.7620418760681797,0.5659418153296628,6426,79334
463,463,1236860,23,14918,10023105.0,,10023109.0,,,398.0,[],4746.0,kill,weapon,Vandal,0.2138488525329761,0.5659418153296628,0.779790667862639,6426,79334
724,724,1236860,23,12549,10023108.0,10023109.0,,,,3211.0,[],2294.0,kill,weapon,Vandal,0.21085994147818232,0.5511819345899974,0.7620418760681797,6426,79335
725,725,1236860,23,13730,10023109.0,10023105.0,10023108.0,,,4746.0,[],3211.0,kill,weapon,Vandal,0.19610006073851693,0.7620418760681797,0.5659418153296628,6426,79335
726,726,1236860,23,14918,10023105.0,,10023109.0,,,398.0,[],4746.0,kill,weapon,Vandal,0.2138488525329761,0.5659418153296628,0.779790667862639,6426,79335
987,987,1236860,23,12549,10023108.0,10023109.0,,,,3211.0,[],2294.0,kill,weapon,Vandal,0.21085994147818232,0.5511819345899974,0.7620418760681797,6426,79336
988,988,1236860,23,13730,10023109.0,10023105.0,10023108.0,,,4746.0,[],3211.0,kill,weapon,Vandal,0.19610006073851693,0.7620418760681797,0.5659418153296628,6426,79336
989,989,1236860,23,14918,10023105.0,,10023109.0,,,398.0,[],4746.0,kill,weapon,Vandal,0.2138488525329761,0.5659418153296628,0.779790667862639,6426,79336
211,211,1236862,25,37960,10023121.0,,,,,3211.0,[],2294.0,kill,weapon,Operator,0.17824222276974172,0.5036203093578244,0.3253780865880827,6344,79333
212,212,1236862,25,78203,10023118.0,,,,,2716.0,[],4746.0,kill,weapon,Vandal,0.15384179887872876,0.2813852778606665,0.12754347898193774,6344,79333
213,213,1236862,25,78648,10023122.0,,,,,4748.0,[],398.0,kill,weapon,Operator,0.10225094524505013,0.12754347898193774,0.2297944242269879,6344,79333
214,214,1236862,25,80356,10023119.0,,,,,6037.0,[],3211.0,kill,weapon,Vandal,0.2407862592052685,0.2297944242269879,0.4705806834322564,6344,79333
215,215,1236862,25,84289,10023120.0,10023116.0,,,,6037.0,[],2716.0,kill,weapon,Vandal,0.2900586945776093,0.4090492353289293,0.6991079299065386,6344,79333
216,216,1236862,25,85906,10023116.0,,10023120.0,,,2483.0,[],6037.0,kill,weapon,Vandal,0.2897674689698717,0.6560696976941086,0.3663022287242369,6344,79333
